Elapsed time,Accuracy (%),Method
2070,0.3756818181688135,Polaris
2120,0.3762454545515234,Polaris
2170,0.37615454544327476,Polaris
2220,0.3778636363272233,Polaris
2270,0.38146363634803077,Polaris
2320,0.3830999999843944,Polaris
2370,0.3848272727108002,Polaris
2420,0.38385454546668313,Polaris
2470,0.38629090905883096,Polaris
2520,0.38939999997138974,Polaris
2570,0.38950909092643043,Polaris
2620,0.3900999999713898,Polaris
2670,0.39353636360081756,Polaris
2720,0.3960818181688135,Polaris
2770,0.3967400000038147,Polaris
2820,0.39751818180951204,Polaris
2870,0.3998090908839486,Polaris
2920,0.40187272725538775,Polaris
2970,0.4011600000228882,Polaris
3020,0.4035818181280656,Polaris
3070,0.4036272727801583,Polaris
3120,0.4022999999523163,Polaris
3170,0.405363636377508,Polaris
3220,0.40408333333889646,Polaris
3270,0.40350000000556313,Polaris
3320,0.4079545454120636,Polaris
3370,0.40592500002622606,Polaris
3420,0.4071999999713898,Polaris
3470,0.40906363635670057,Polaris
3520,0.40964545454198664,Polaris
3570,0.41123636359388177,Polaris
3620,0.4140500000357628,Polaris
3670,0.4103000000357628,Polaris
3720,0.4118384615237896,Polaris
3770,0.4138749999785423,Polaris
3820,0.4151363636337627,Polaris
3870,0.4153666666650772,Polaris
3920,0.4163363635964827,Polaris
3970,0.42018181817401534,Polaris
4020,0.42099999999219717,Polaris
4070,0.41854545456886294,Polaris
4120,0.42230909086660906,Polaris
4170,0.4204727272692594,Polaris
4220,0.42059090911084956,Polaris
4270,0.4185000000199404,Polaris
4320,0.4230375001299381,Polaris
4370,0.4173454544232108,Polaris
4420,0.42556363646073775,Polaris
4470,0.4186499997854233,Polaris
4520,0.42426363647114146,Polaris
4570,0.4218272726241025,Polaris
4620,0.42732727279316296,Polaris
4670,0.42274545450037176,Polaris
4720,0.4271727272562547,Polaris
4770,0.42889999998352746,Polaris
4820,0.42599090911865234,Polaris
4870,0.42651818180951206,Polaris
4920,0.42829999998092655,Polaris
4970,0.4294090909021551,Polaris
5020,0.4288000000143051,Polaris
5070,0.42829999999046325,Polaris
5120,0.4286750000103315,Polaris
5170,0.4280090908796137,Polaris
5220,0.4310999999705228,Polaris
5270,0.4265545454978943,Polaris
5320,0.4297818181428042,Polaris
5370,0.43084615384321945,Polaris
5420,0.43227272724845195,Polaris
5470,0.4321636364026503,Polaris
5520,0.43047272723544727,Polaris
5570,0.4341636363367601,Polaris
5620,0.43633846157294054,Polaris
5670,0.4327230769575559,Polaris
5720,0.43353846152012165,Polaris
5770,0.43262500003576276,Polaris
5820,0.43029999999046326,Polaris
5870,0.43129999999046326,Polaris
5920,0.43229999999046326,Polaris
5970,0.4332357142823083,Polaris
6020,0.4335928571394511,Polaris
6070,0.43358333333492277,Polaris
6120,0.43468181815927676,Polaris
6170,0.4361,Polaris
6220,0.4357538461648501,Polaris
6270,0.4346000000110039,Polaris
6320,0.4355999999904632,Polaris
6370,0.4351500000135104,Polaris
6420,0.43554705879379724,Polaris
6470,0.43866470585262074,Polaris
6520,0.4413999999754769,Polaris
6570,0.4421250000341733,Polaris
6620,0.43899999999046324,Polaris
6670,0.43999999999046324,Polaris
6720,0.4383000000190735,Polaris
6770,0.4364454545627941,Polaris
6820,0.4377454545203122,Polaris
6870,0.43994999998172124,Polaris
6920,0.44146666665792467,Polaris
6970,0.44196666667779283,Polaris
7020,0.44080000001112624,Polaris
7070,0.4411333333301544,Polaris
7120,0.44207272726232355,Polaris
7170,0.4443090908830816,Polaris
7220,0.44278181822343304,Polaris
7270,0.44123636362422597,Polaris
7320,0.44219999999523163,Polaris
7370,0.44263636363462966,Polaris
7420,0.4425416666913033,Polaris
7470,0.4399583333579699,Polaris
7520,0.4415818181618777,Polaris
7570,0.4421846153824146,Polaris
7620,0.4412166666873296,Polaris
7670,0.4389928571653366,Polaris
7720,0.43663571430819376,Polaris
7770,0.4398615384248587,Polaris
7820,0.4419199999917348,Polaris
7870,0.4423909091203863,Polaris
7920,0.4393000000294772,Polaris
7970,0.44288333329916,Polaris
120,0.010733333320617676,Polaris
170,0.023849999723434448,Polaris
220,0.06891666555722555,Polaris
